unified_customer_id,telco_customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,is_churned,total_charges_missing_flag,customer_source_system,identity_resolution_method,identity_confidence_score
CUST0004523,6371-NZYEG,male,0,yes,yes,16,yes,no,dsl,yes,no,yes,no,yes,no,two_year,no,mailed_check,64.25,1024.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004524,6372-RFVNS,female,0,yes,no,1,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,no,electronic_check,78.8,78.8,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004525,6374-AFWOX,male,0,yes,no,46,yes,no,dsl,yes,yes,yes,yes,no,no,two_year,no,mailed_check,65.65,3047.15,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004526,6374-NTQLP,male,1,yes,yes,72,yes,no,fiber_optic,yes,no,yes,yes,yes,yes,two_year,yes,credit_card_automatic,104.1,7447.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004527,6376-GAHQE,male,0,no,no,4,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,no,electronic_check,77.85,299.2,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004528,6377-KSLXC,male,0,no,no,5,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,19.95,107.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004529,6377-WHAOX,female,0,yes,no,60,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,electronic_check,106.15,6411.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004530,6379-RXJRQ,male,0,yes,no,10,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,70.1,659.65,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004531,6380-ARCEH,male,0,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.2,20.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004532,6383-ZTSIW,female,1,yes,no,39,yes,no,fiber_optic,yes,yes,no,no,yes,yes,one_year,no,mailed_check,99.1,3877.95,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004533,6384-VMJHP,female,0,no,no,72,yes,no,dsl,yes,yes,yes,yes,no,yes,two_year,yes,credit_card_automatic,73.0,5265.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004534,6386-SZZKH,female,0,yes,yes,49,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,107.95,5293.2,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004535,6388-TABGU,male,0,no,yes,62,yes,no,dsl,yes,yes,no,no,no,no,one_year,no,bank_transfer_automatic,56.15,3487.95,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004536,6390-DSAZX,female,0,no,yes,1,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,yes,mailed_check,73.6,73.6,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004537,6393-WRYZE,female,0,yes,no,34,yes,yes,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,97.65,3207.55,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004538,6394-HHHZM,male,0,no,no,3,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.7,57.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004539,6394-MFYNG,female,0,no,no,48,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,bank_transfer_automatic,107.4,5121.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004540,6397-JNZZG,female,1,yes,no,43,no,no_phone_service,dsl,no,yes,yes,no,yes,yes,month_to_month,no,credit_card_automatic,55.55,2342.2,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004541,6400-BWQKW,female,0,no,no,6,yes,yes,fiber_optic,yes,no,no,no,no,no,month_to_month,yes,electronic_check,79.05,434.5,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004542,6402-EJMWF,male,0,no,no,4,yes,no,dsl,no,no,no,no,no,yes,month_to_month,yes,mailed_check,55.3,238.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004543,6402-SSEJG,female,0,no,no,25,no,no_phone_service,dsl,yes,yes,yes,no,yes,yes,one_year,no,electronic_check,61.05,1540.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004544,6402-ZFPPI,female,1,no,no,25,yes,yes,fiber_optic,yes,yes,no,no,yes,yes,month_to_month,yes,mailed_check,102.8,2660.2,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004545,6407-GSJNL,female,0,no,no,51,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,24.95,1288.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004546,6407-UTSLV,female,1,no,no,2,yes,no,fiber_optic,no,yes,no,no,yes,no,month_to_month,yes,bank_transfer_automatic,83.8,163.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004547,6408-OTUBZ,female,0,no,no,66,yes,yes,fiber_optic,yes,yes,yes,yes,yes,no,one_year,yes,bank_transfer_automatic,104.55,6779.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004548,6408-WHTEF,male,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,yes,mailed_check,89.4,6376.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004549,6410-LEFEN,female,0,no,no,9,yes,no,dsl,no,no,no,no,no,no,month_to_month,no,electronic_check,45.15,416.45,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004550,6413-XKKPU,male,0,yes,yes,17,yes,no,fiber_optic,yes,no,yes,no,yes,no,month_to_month,yes,electronic_check,89.4,1539.45,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004551,6416-JNVRK,female,0,no,no,46,yes,no,dsl,no,no,no,no,no,yes,one_year,no,credit_card_automatic,55.65,2688.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004552,6416-TVAIH,male,0,yes,yes,1,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,68.5,68.5,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004553,6416-YJTTB,male,0,no,no,11,yes,no,fiber_optic,yes,no,yes,no,no,no,month_to_month,yes,bank_transfer_automatic,79.5,795.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004554,6418-HNFED,male,0,yes,no,51,yes,no,dsl,yes,yes,yes,yes,yes,yes,two_year,yes,credit_card_automatic,83.25,4089.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004555,6418-PIQSP,female,0,yes,no,62,yes,no,dsl,yes,no,yes,yes,yes,yes,two_year,no,mailed_check,81.0,4985.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004556,6419-ZTTLE,male,1,yes,no,23,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,electronic_check,20.75,485.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004557,6421-SZVEM,female,0,yes,yes,28,yes,no,fiber_optic,yes,no,no,no,no,yes,one_year,yes,bank_transfer_automatic,82.85,2320.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004558,6424-ELEYH,female,0,yes,no,3,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,credit_card_automatic,74.75,229.5,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004559,6425-JWTDV,male,0,yes,no,48,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,19.25,855.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004560,6425-YQLLO,female,1,yes,no,66,yes,yes,fiber_optic,no,no,yes,yes,yes,yes,one_year,yes,credit_card_automatic,105.95,6975.25,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004561,6427-FEFIG,female,0,yes,yes,24,yes,yes,dsl,yes,no,yes,no,yes,yes,two_year,no,credit_card_automatic,78.6,1846.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004562,6429-SHBCB,male,0,no,no,19,yes,yes,dsl,no,no,no,no,yes,yes,month_to_month,no,mailed_check,69.6,1394.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004563,6432-TWQLB,male,0,yes,no,5,yes,yes,fiber_optic,no,yes,no,yes,no,no,month_to_month,yes,electronic_check,85.4,401.1,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004564,6434-TTGJP,male,0,yes,yes,10,no,no_phone_service,dsl,yes,yes,yes,yes,no,yes,two_year,no,credit_card_automatic,53.7,521.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004565,6435-SRWBJ,female,0,no,no,5,yes,yes,fiber_optic,no,no,yes,yes,no,no,month_to_month,yes,electronic_check,82.75,417.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004566,6435-VWCCY,male,1,yes,no,65,yes,yes,fiber_optic,yes,yes,no,no,yes,no,two_year,yes,credit_card_automatic,92.7,5968.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004567,6437-UDQJM,female,1,yes,no,72,yes,yes,dsl,yes,yes,yes,no,yes,yes,two_year,yes,credit_card_automatic,84.1,6129.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004568,6437-UKHMV,female,0,no,no,7,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,electronic_check,79.7,586.05,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004569,6439-GTPCA,female,0,no,no,45,yes,yes,fiber_optic,no,no,yes,yes,no,no,month_to_month,yes,electronic_check,87.25,3941.7,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004570,6439-LAJXL,male,0,yes,no,9,yes,no,dsl,yes,yes,no,yes,yes,no,month_to_month,yes,mailed_check,68.95,593.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004571,6439-PKTRR,female,0,yes,yes,70,yes,yes,dsl,yes,yes,yes,yes,yes,no,two_year,no,electronic_check,80.7,5617.95,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004572,6440-DKQGE,male,0,no,yes,30,yes,no,dsl,no,yes,yes,no,yes,no,one_year,no,credit_card_automatic,64.5,1929.95,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004573,6445-TNRXS,male,0,yes,yes,68,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,114.7,7849.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004574,6447-EGDIV,female,0,no,no,31,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,20.95,683.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004575,6447-GORXK,male,0,no,yes,31,no,no_phone_service,dsl,no,no,no,no,no,no,month_to_month,no,credit_card_automatic,25.0,789.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004576,6457-GIRWB,male,0,no,no,1,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,69.35,69.35,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004577,6457-USBER,male,0,no,no,1,yes,no,fiber_optic,no,no,no,no,no,yes,month_to_month,yes,electronic_check,80.8,80.8,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004578,6458-CYIDZ,female,1,no,no,5,yes,no,fiber_optic,yes,yes,no,no,no,no,month_to_month,no,electronic_check,80.7,374.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004579,6461-PPAXN,female,0,yes,yes,35,yes,no,dsl,yes,no,no,yes,no,no,one_year,yes,bank_transfer_automatic,54.95,1916.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004580,6461-SZMCV,female,0,yes,no,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,no,bank_transfer_automatic,87.95,6365.35,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004581,6463-HHXJR,female,0,yes,yes,71,yes,yes,fiber_optic,yes,yes,yes,no,yes,no,two_year,no,bank_transfer_automatic,100.5,7030.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004582,6463-MVYRY,female,1,no,no,57,yes,no,dsl,yes,no,yes,yes,yes,no,two_year,no,bank_transfer_automatic,69.85,4003.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004583,6464-KEXXH,male,0,no,no,8,no,no_phone_service,dsl,no,no,no,no,no,no,month_to_month,yes,credit_card_automatic,25.25,186.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004584,6465-GSRCL,female,0,no,yes,67,yes,yes,fiber_optic,no,yes,no,yes,yes,yes,one_year,yes,bank_transfer_automatic,106.6,7244.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004585,6467-CHFZW,male,0,yes,yes,47,yes,yes,fiber_optic,no,yes,no,no,yes,yes,month_to_month,yes,electronic_check,99.35,4749.15,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004586,6469-MRVET,male,0,yes,yes,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,electronic_check,20.2,20.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004587,6469-QJKZW,female,0,yes,no,4,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,electronic_check,20.15,91.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004588,6473-ULUHT,male,0,yes,yes,16,yes,yes,dsl,yes,yes,no,yes,yes,yes,month_to_month,no,electronic_check,84.9,1398.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004589,6474-FVJLC,male,0,no,no,2,yes,yes,fiber_optic,no,no,no,no,no,yes,month_to_month,yes,electronic_check,86.0,165.45,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004590,6475-VHUIZ,female,0,yes,no,23,yes,no,dsl,no,no,yes,yes,no,no,month_to_month,no,electronic_check,54.25,1221.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004591,6476-EPYZR,male,0,yes,yes,12,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.5,255.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004592,6476-YHMGA,female,0,yes,yes,15,yes,no,dsl,no,yes,yes,yes,yes,yes,month_to_month,no,bank_transfer_automatic,76.5,1155.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004593,6478-HRRCZ,male,0,yes,no,32,yes,no,dsl,yes,yes,no,yes,no,yes,one_year,no,mailed_check,70.5,2201.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004594,6479-OAUSD,male,0,no,no,25,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,credit_card_automatic,19.9,510.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004595,6479-SZPLM,male,0,yes,yes,36,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,19.45,754.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004596,6479-VDGRK,female,0,yes,yes,72,yes,no,dsl,yes,yes,yes,yes,yes,yes,two_year,no,bank_transfer_automatic,85.3,6129.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004597,6480-YAGIY,male,0,no,no,45,yes,no,fiber_optic,yes,yes,yes,yes,yes,yes,one_year,no,credit_card_automatic,112.2,5031.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004598,6481-ESCNL,female,0,no,no,29,yes,yes,fiber_optic,no,no,yes,no,yes,yes,month_to_month,no,bank_transfer_automatic,100.55,2878.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004599,6481-LXPWL,male,0,yes,yes,56,no,no_phone_service,dsl,no,yes,yes,no,no,no,one_year,yes,credit_card_automatic,36.1,1971.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004600,6481-OGDOO,male,0,yes,no,67,yes,no,fiber_optic,yes,yes,no,no,no,yes,one_year,yes,credit_card_automatic,90.6,6056.15,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004601,6483-OATDN,male,0,yes,yes,8,yes,no,dsl,yes,no,no,no,no,no,month_to_month,yes,credit_card_automatic,51.3,411.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004602,6484-LATFU,male,0,no,no,68,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,24.55,1657.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004603,6485-QXWWE,female,0,no,yes,62,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,26.0,1638.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004604,6486-LHTMA,female,1,yes,no,31,yes,yes,fiber_optic,no,no,yes,no,yes,no,one_year,yes,electronic_check,90.7,2835.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004605,6490-FGZAT,male,0,no,no,6,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.65,109.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004606,6496-JDSSB,female,0,no,no,8,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,bank_transfer_automatic,80.0,624.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004607,6496-SLWHQ,male,1,no,no,3,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,electronic_check,105.0,294.45,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004608,6497-TILVL,female,0,yes,yes,7,yes,no,dsl,yes,no,no,no,no,no,month_to_month,no,mailed_check,50.7,350.35,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004609,6500-JVEGC,male,0,no,no,68,yes,yes,fiber_optic,yes,yes,yes,no,yes,no,one_year,no,bank_transfer_automatic,101.35,7110.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004610,6502-HCJTI,male,1,yes,no,7,yes,yes,fiber_optic,yes,yes,no,no,no,yes,month_to_month,yes,credit_card_automatic,94.7,673.1,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004611,6502-KUGLL,female,0,yes,yes,14,yes,no,dsl,yes,yes,no,yes,no,no,month_to_month,no,bank_transfer_automatic,59.45,780.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004612,6502-MJQAE,male,0,no,no,1,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,69.6,69.6,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004613,6504-VBLFL,male,0,yes,no,55,yes,no,dsl,yes,yes,yes,no,no,no,two_year,no,electronic_check,58.6,3068.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004614,6505-OZNPG,female,0,no,no,6,no,no_phone_service,dsl,yes,yes,yes,yes,yes,yes,two_year,yes,mailed_check,63.4,348.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004615,6506-EYCNH,female,0,yes,yes,28,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,bank_transfer_automatic,19.55,543.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004616,6507-DTJZV,male,0,no,yes,13,yes,no,dsl,no,no,no,no,yes,yes,month_to_month,no,credit_card_automatic,66.4,831.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004617,6507-ZJSUR,male,1,yes,no,23,yes,no,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,90.45,2117.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004618,6508-NJYRO,male,0,yes,no,15,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,18.8,294.95,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004619,6509-TSGWN,female,0,yes,yes,37,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,26.45,911.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004620,6510-UPNKS,female,0,no,no,23,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,credit_card_automatic,24.8,615.35,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004621,6513-EECDB,male,1,yes,no,1,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,73.55,73.55,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004622,6516-NKQBO,male,0,yes,yes,38,yes,no,dsl,yes,no,yes,yes,yes,yes,two_year,no,credit_card_automatic,81.0,3084.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0004623,6518-KZXCB,male,0,no,no,22,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,25.25,566.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
